date,hour,temp,illuminance,violations
2012-08-31,2,10.98241839234376,1933.1217089835857,0.16666666666666666
2012-08-31,3,10.286375360281776,1883.285830264913,0.0
2012-08-31,4,9.480319228606954,1920.5495684276566,0.0
2012-08-31,5,9.248694145948228,1810.9287069797708,0.0
2012-08-31,6,9.07612212531946,2281.5584912972786,0.0
2012-08-31,7,9.376184096773173,4184.712246775148,0.0
2012-08-31,8,11.161837205700834,6819.155622783906,0.16666666666666666
2012-08-31,9,13.079397403226425,9752.181193022394,0.16666666666666666
2012-08-31,10,14.36342104598826,10636.803303177616,0.25
2012-08-31,11,15.421289577402193,10420.153419519389,0.08333333333333333
2012-08-31,12,16.420107354424363,9832.385416655734,0.25
2012-08-31,13,17.18230371494027,10044.60136504637,0.08333333333333333
2012-08-31,14,17.212533763398785,9329.173423638555,0.08333333333333333
2012-08-31,15,17.106172923562973,8660.831176404447,0.08333333333333333
2012-08-31,16,16.94995671858749,8041.390733708795,0.0
2012-08-31,17,16.77866869802285,6287.712962187811,0.08333333333333333
